2.700000000000000178e+00,8.868600000000000927e-01,8.899799999999999933e-01
2.720408163265306101e+00,8.819599999999999662e-01,8.853399999999999048e-01
2.740816326530612468e+00,8.802800000000001734e-01,8.837799999999998990e-01
2.761224489795918391e+00,8.729999999999999982e-01,8.753799999999999359e-01
2.781632653061224758e+00,8.639399999999999302e-01,8.677399999999999558e-01
2.802040816326530681e+00,8.624199999999998534e-01,8.611399999999999055e-01
2.822448979591837048e+00,8.454000000000000403e-01,8.654599999999998960e-01
2.842857142857142971e+00,8.462800000000000322e-01,8.531600000000000295e-01
2.863265306122449338e+00,8.532599999999999074e-01,8.472200000000000841e-01
2.883673469387755262e+00,8.246800000000000797e-01,8.229000000000000759e-01
2.904081632653061185e+00,8.250400000000002176e-01,8.395799999999999930e-01
2.924489795918367552e+00,8.243600000000002037e-01,8.051400000000000778e-01
2.944897959183673475e+00,8.047200000000001019e-01,7.960800000000000098e-01
2.965306122448979842e+00,7.979600000000001137e-01,8.025600000000001621e-01
2.985714285714285765e+00,7.849600000000002131e-01,7.920799999999998953e-01
3.006122448979592132e+00,7.731000000000000094e-01,7.751600000000000712e-01
3.026530612244898055e+00,7.510400000000000409e-01,7.602600000000001579e-01
3.046938775510204422e+00,7.500599999999999490e-01,7.314599999999999991e-01
3.067346938775510345e+00,7.018000000000000904e-01,7.204399999999999693e-01
3.087755102040816269e+00,6.868000000000001881e-01,7.132000000000000561e-01
3.108163265306122636e+00,7.064200000000000479e-01,6.078800000000000869e-01
3.128571428571428559e+00,6.448999999999999178e-01,6.400999999999998913e-01
3.148979591836734926e+00,5.712399999999999700e-01,5.561799999999998967e-01
3.169387755102040849e+00,5.804200000000000470e-01,5.919999999999996446e-03
3.189795918367347216e+00,8.213999999999999080e-02,3.193799999999999972e-01
3.210204081632653139e+00,1.442000000000000226e-01,1.812000000000000555e-01
3.230612244897959506e+00,1.423400000000000221e-01,2.506000000000001629e-02
3.251020408163265429e+00,2.689199999999999924e-01,4.129999999999999644e-02
3.271428571428571352e+00,1.544999999999999984e-01,1.349199999999999844e-01
3.291836734693877720e+00,1.815999999999999906e-02,3.218000000000001415e-02
3.312244897959183643e+00,1.411999999999999540e-02,3.736000000000000432e-02
3.332653061224490010e+00,5.391999999999997489e-02,2.780000000000000526e-02
3.353061224489795933e+00,7.730000000000000759e-02,7.859999999999998932e-02
3.373469387755102300e+00,4.781999999999999446e-02,8.200000000000011099e-03
3.393877551020408223e+00,1.169599999999999806e-01,1.432000000000000807e-02
3.414285714285714590e+00,7.373999999999999999e-02,6.282000000000001472e-02
3.434693877551020513e+00,2.699999999999999276e-03,7.067999999999999283e-02
3.455102040816326436e+00,7.660000000000008816e-03,6.522000000000000020e-02
3.475510204081632804e+00,1.738000000000001349e-02,5.483999999999999986e-02
3.495918367346938727e+00,2.817999999999999672e-02,4.536000000000001142e-02
3.516326530612245094e+00,2.719999999999993690e-03,3.148000000000000798e-02
3.536734693877551017e+00,7.529999999999999194e-02,3.524000000000000743e-02
3.557142857142857384e+00,7.292000000000002646e-02,3.660000000000012202e-03
3.577551020408163307e+00,4.156000000000000666e-02,1.883999999999998870e-02
3.597959183673469674e+00,4.341999999999999332e-02,6.740000000000003801e-03
3.618367346938775597e+00,6.319999999999988821e-03,7.199999999999994599e-03
3.638775510204081520e+00,1.739999999999998492e-02,2.100000000000009845e-03
3.659183673469387887e+00,1.199999999999985583e-03,6.480000000000008323e-03
3.679591836734694255e+00,2.452000000000000707e-02,8.379999999999998561e-03
3.700000000000000178e+00,6.100000000000009061e-03,5.379999999999996764e-03
