1.300000000000000044e+00,9.857200000000000406e-01,9.854399999999999826e-01
1.320408163265306190e+00,9.846799999999999997e-01,9.836799999999999988e-01
1.340816326530612335e+00,9.830599999999998229e-01,9.841799999999999438e-01
1.361224489795918480e+00,9.826800000000001090e-01,9.825199999999998379e-01
1.381632653061224403e+00,9.818399999999999350e-01,9.822400000000002240e-01
1.402040816326530548e+00,9.821999999999999620e-01,9.808999999999999941e-01
1.422448979591836693e+00,9.799400000000000333e-01,9.806600000000001982e-01
1.442857142857142838e+00,9.788199999999999124e-01,9.799200000000000133e-01
1.463265306122448983e+00,9.771400000000001196e-01,9.796399999999999553e-01
1.483673469387755128e+00,9.777800000000000935e-01,9.781399999999998984e-01
1.504081632653061273e+00,9.747199999999998088e-01,9.762399999999999967e-01
1.524489795918367419e+00,9.739999999999998659e-01,9.746200000000000419e-01
1.544897959183673564e+00,9.742400000000001059e-01,9.739400000000000279e-01
1.565306122448979487e+00,9.735400000000001830e-01,9.722199999999997511e-01
1.585714285714285632e+00,9.684399999999997455e-01,9.721399999999998931e-01
1.606122448979591777e+00,9.694200000000000594e-01,9.706199999999999273e-01
1.626530612244897922e+00,9.654799999999998938e-01,9.671400000000001107e-01
1.646938775510204067e+00,9.672799999999999176e-01,9.655599999999999739e-01
1.667346938775510212e+00,9.610999999999998433e-01,9.623999999999999222e-01
1.687755102040816357e+00,9.621199999999998642e-01,9.608400000000000274e-01
1.708163265306122280e+00,9.586599999999998456e-01,9.576200000000000268e-01
1.728571428571428648e+00,9.574000000000001398e-01,9.570399999999998908e-01
1.748979591836734571e+00,9.521399999999998753e-01,9.535200000000001452e-01
1.769387755102040716e+00,9.487600000000000477e-01,9.521399999999998753e-01
1.789795918367346861e+00,9.490799999999999237e-01,9.484799999999999898e-01
1.810204081632653006e+00,9.406399999999999206e-01,9.440599999999998992e-01
1.830612244897959151e+00,9.392199999999998328e-01,9.403799999999999937e-01
1.851020408163265074e+00,9.362599999999998701e-01,9.370999999999999330e-01
1.871428571428571441e+00,9.299799999999999178e-01,9.318999999999999506e-01
1.891836734693877364e+00,9.260200000000000653e-01,9.333399999999998364e-01
1.912244897959183509e+00,9.243599999999999595e-01,9.264799999999998592e-01
1.932653061224489655e+00,9.116999999999998439e-01,4.055999999999999883e-02
1.953061224489795800e+00,9.093799999999998551e-01,9.075799999999999423e-01
1.973469387755101945e+00,8.918600000000000971e-01,9.084799999999998432e-01
1.993877551020408090e+00,8.932600000000000540e-01,4.516000000000000569e-02
2.014285714285714235e+00,8.939799999999997748e-01,3.416000000000002368e-02
2.034693877551020158e+00,2.593999999999999778e-02,1.340000000000001433e-02
2.055102040816326525e+00,7.091999999999998305e-02,4.195999999999999730e-02
2.075510204081632448e+00,6.460000000000005668e-03,1.244000000000000661e-02
2.095918367346938815e+00,4.199999999999982393e-03,3.717999999999999083e-02
2.116326530612244738e+00,2.541999999999999815e-02,1.800000000000007106e-03
2.136734693877550662e+00,8.939999999999989622e-03,4.926000000000001905e-02
2.157142857142857029e+00,1.613999999999999810e-02,4.231999999999998263e-02
2.177551020408162952e+00,3.024000000000000993e-02,2.145999999999998950e-02
2.197959183673469319e+00,2.671999999999997988e-02,3.539999999999999397e-02
2.218367346938775242e+00,3.460000000000010810e-03,2.920000000000015899e-03
2.238775510204081165e+00,3.339999999999984041e-03,2.179999999999999646e-02
2.259183673469387532e+00,4.399999999999892821e-04,3.259999999999999010e-02
2.279591836734693899e+00,4.079999999999997691e-03,1.145999999999999276e-02
2.299999999999999822e+00,1.472000000000000391e-02,4.760000000000015087e-03
