2.700000000000000178e+00,8.899999999999999023e-01,9.179999999999999272e-01
2.720408163265306101e+00,9.299999999999999378e-01,-9.359999999999999432e-01
2.740816326530612468e+00,9.119999999999999218e-01,8.879999999999999005e-01
2.761224489795918391e+00,9.039999999999999147e-01,-8.339999999999999636e-01
2.781632653061224758e+00,8.939999999999999059e-01,-8.900000000000000133e-01
2.802040816326530681e+00,8.799999999999998934e-01,8.520000000000000906e-01
2.822448979591837048e+00,8.360000000000000764e-01,-8.980000000000000204e-01
2.842857142857142971e+00,8.360000000000000764e-01,8.899999999999999023e-01
2.863265306122449338e+00,9.199999999999999289e-01,-8.579999999999999849e-01
2.883673469387755262e+00,7.600000000000000089e-01,9.059999999999999165e-01
2.904081632653061185e+00,8.560000000000000941e-01,-8.299999999999999600e-01
2.924489795918367552e+00,8.200000000000000622e-01,8.300000000000000711e-01
2.944897959183673475e+00,8.160000000000000586e-01,8.220000000000000639e-01
2.965306122448979842e+00,8.040000000000000480e-01,-7.700000000000000178e-01
2.985714285714285765e+00,8.520000000000000906e-01,-8.940000000000000169e-01
3.006122448979592132e+00,7.840000000000000302e-01,-8.319999999999999618e-01
3.026530612244898055e+00,8.020000000000000462e-01,7.439999999999999947e-01
3.046938775510204422e+00,8.060000000000000497e-01,-8.280000000000000693e-01
3.067346938775510345e+00,7.760000000000000231e-01,7.780000000000000249e-01
3.087755102040816269e+00,7.019999999999999574e-01,8.520000000000000906e-01
3.108163265306122636e+00,8.080000000000000515e-01,7.299999999999999822e-01
3.128571428571428559e+00,7.159999999999999698e-01,-3.599999999999999867e-01
3.148979591836734926e+00,6.539999999999999147e-01,-6.619999999999999218e-01
3.169387755102040849e+00,7.700000000000000178e-01,7.279999999999999805e-01
3.189795918367347216e+00,3.060000000000000497e-01,-7.279999999999999805e-01
3.210204081632653139e+00,5.680000000000000604e-01,6.419999999999999041e-01
3.230612244897959506e+00,-5.680000000000000604e-01,5.380000000000000338e-01
3.251020408163265429e+00,6.100000000000000977e-01,-2.540000000000000036e-01
3.271428571428571352e+00,2.059999999999999609e-01,2.379999999999999893e-01
3.291836734693877720e+00,2.419999999999999929e-01,4.919999999999999929e-01
3.312244897959183643e+00,-3.219999999999999529e-01,-2.940000000000000391e-01
3.332653061224490010e+00,-4.619999999999999662e-01,-9.799999999999997602e-02
3.353061224489795933e+00,2.379999999999999893e-01,-5.000000000000004441e-02
3.373469387755102300e+00,-3.459999999999999742e-01,3.040000000000000480e-01
3.393877551020408223e+00,1.919999999999999485e-01,-4.400000000000003908e-02
3.414285714285714590e+00,-4.479999999999999538e-01,5.200000000000004619e-02
3.434693877551020513e+00,7.400000000000006573e-02,-2.700000000000000178e-01
3.455102040816326436e+00,-6.200000000000005507e-02,3.660000000000001030e-01
3.475510204081632804e+00,-4.800000000000004263e-02,1.759999999999999343e-01
3.495918367346938727e+00,9.600000000000008527e-02,7.600000000000006750e-02
3.516326530612245094e+00,-2.600000000000002309e-02,-7.399999999999995470e-02
3.536734693877551017e+00,-3.000000000000002665e-02,2.179999999999999716e-01
3.557142857142857384e+00,1.419999999999999041e-01,8.000000000000007105e-03
3.577551020408163307e+00,2.199999999999999734e-01,-1.420000000000000151e-01
3.597959183673469674e+00,-4.200000000000003730e-02,-1.200000000000001066e-02
3.618367346938775597e+00,-2.179999999999999716e-01,-7.399999999999995470e-02
3.638775510204081520e+00,8.400000000000007461e-02,-3.400000000000003020e-02
3.659183673469387887e+00,1.140000000000001013e-01,-2.400000000000002132e-02
3.679591836734694255e+00,-2.800000000000002487e-02,-1.059999999999999831e-01
3.700000000000000178e+00,-1.600000000000001421e-02,4.800000000000004263e-02
